obs_name,wave1_traveltime,score_P,wavename_P,wave2_traveltime,score_S,wavename_S
N.MHRH,3.55,B,P,5.96,C,S
N.WKYH,4.99,B,P,7.68,C,S
N.TJRH,7.00,B,P,11.72,C,S
N.KKGH,8.07,B,P,13.52,C,S
N.UUMH,8.44,B,P,14.31,C,S
N.NKMH,9.43,B,P,15.91,C,S
N.TOKH,9.88,B,P,16.47,C,S
N.KNHH,9.62,B,P,16.17,C,S
N.TJOH,10.37,B,P,17.41,C,S
N.HRKH,10.60,B,P,17.61,C,S
N.HNSH,10.93,B,P,18.57,C,S
N.SGUH,11.06,B,P,18.42,C,S
N.MKIH,11.29,B,P,19.24,C,S
N.YMSH,11.97,B,P,20.35,C,S
