5.000 6.810 11.000 10.120 12.430 10.000 5.090 6.140 6.780 5.940 7.460 7.930 3.290 3.660 3.980 3.860 4.240 4.640
5.000 6.840 9.310 14.780 9.150 10.000 5.360 6.580 6.440 6.920 6.310 7.980 3.090 3.900 4.010 4.160 4.110 4.370
5.000 6.860 14.320 14.510 10.080 10.000 5.350 6.410 6.550 5.620 6.770 7.940 3.200 4.180 3.730 3.600 4.130 4.420
5.000 6.870 14.670 7.810 11.020 10.000 5.210 5.900 6.770 5.700 6.040 7.980 3.100 3.930 3.940 3.590 3.510 4.650
5.000 6.930 11.410 12.020 6.210 10.000 5.490 6.040 5.470 6.080 6.260 7.850 3.190 3.630 3.630 3.910 3.860 4.500
5.000 6.970 12.700 10.540 9.380 10.000 5.590 5.570 5.390 7.630 7.570 7.930 3.190 3.580 3.330 4.190 4.280 4.490
5.000 6.990 11.190 8.090 7.660 10.000 5.700 7.770 7.030 5.270 5.110 7.970 3.280 4.400 3.990 3.370 3.250 4.530
5.000 7.050 12.110 13.260 6.980 10.000 5.690 5.100 7.400 5.380 7.400 7.930 3.300 2.790 4.160 3.360 4.470 4.520
5.000 7.090 12.020 9.900 7.800 10.000 5.170 5.540 6.720 6.350 5.040 8.030 3.260 3.300 3.850 4.120 2.890 4.430
5.000 7.110 14.200 6.060 6.980 10.000 5.420 5.830 7.540 6.850 7.450 7.700 3.100 3.490 4.300 4.160 4.230 4.630
5.000 7.310 5.270 12.780 13.440 10.000 5.500 7.510 5.190 5.860 5.170 7.810 3.060 4.130 3.420 3.750 3.220 4.340
5.000 7.340 12.740 8.080 9.700 10.000 5.810 5.980 6.850 5.770 6.420 7.750 3.190 3.800 3.830 3.760 3.830 4.610
5.000 7.360 8.570 8.310 5.620 10.000 5.100 6.620 6.630 5.420 7.330 7.760 3.050 3.730 3.680 3.120 4.480 4.290
5.000 7.390 13.970 14.150 10.250 10.000 5.780 5.620 6.240 7.080 5.150 7.900 3.190 3.220 3.720 4.390 3.260 4.580
5.000 7.430 11.640 15.000 5.810 10.000 5.260 5.860 6.960 6.920 5.510 8.030 3.270 3.210 4.310 4.290 3.200 4.480
5.000 7.460 12.320 11.180 11.000 10.000 5.100 7.540 7.250 5.800 7.440 7.790 3.120 4.190 4.390 3.290 4.140 4.270
5.000 7.490 10.040 6.430 6.370 10.000 5.710 7.270 7.170 7.230 5.360 7.930 3.220 4.420 4.430 4.060 3.520 4.660
5.000 7.520 5.740 13.290 9.190 10.000 5.280 6.520 5.610 6.230 5.000 7.890 3.260 3.710 3.360 3.650 3.040 4.530
5.000 7.580 11.500 8.730 14.290 10.000 5.760 6.600 5.980 5.400 5.970 7.650 3.200 4.100 3.610 3.310 3.740 4.680
5.000 7.640 10.870 7.290 14.780 10.000 5.220 6.160 6.240 6.580 6.720 7.670 3.130 3.380 4.090 4.050 3.940 4.530
5.000 7.860 7.570 10.370 11.370 10.000 5.430 5.230 5.460 6.980 5.190 7.820 3.150 3.230 3.090 4.390 2.920 4.400
5.000 7.860 8.350 5.950 5.370 10.000 5.180 6.920 7.560 6.990 6.890 7.600 3.210 3.890 4.390 4.100 3.810 4.480
5.000 7.940 12.700 12.490 6.500 10.000 5.980 6.030 6.950 5.140 6.690 7.660 3.290 3.660 4.290 3.000 3.720 4.350
5.000 7.960 7.550 14.050 9.400 10.000 5.600 6.840 5.940 5.440 6.410 7.950 3.160 4.400 3.890 3.550 4.180 4.510
5.000 7.980 12.300 13.200 7.210 10.000 5.240 6.410 5.380 5.460 6.760 7.610 3.270 4.200 3.310 3.290 3.950 4.680
5.000 8.050 12.520 10.640 11.660 10.000 5.490 5.700 5.110 6.130 5.780 7.610 3.110 3.680 2.910 3.560 3.580 4.330
5.000 8.160 12.740 14.190 10.820 10.000 5.360 6.480 5.520 7.130 5.750 7.950 3.020 3.870 3.540 4.380 3.150 4.550
5.000 8.190 10.140 11.670 12.730 10.000 5.540 5.080 5.480 5.160 7.150 7.800 3.050 3.230 3.610 3.260 4.050 4.350
5.000 8.250 10.200 6.700 9.790 10.000 5.170 5.750 5.290 5.360 6.610 8.020 3.290 3.680 3.030 3.040 3.880 4.670
5.000 8.310 7.450 10.940 9.710 10.000 5.320 5.610 7.090 6.750 5.810 8.000 3.030 3.600 4.300 4.420 3.410 4.410
5.000 8.330 11.890 14.770 5.120 10.000 5.120 5.660 5.390 5.110 7.290 7.810 3.120 3.470 3.190 2.920 4.440 4.270
5.000 8.340 6.690 14.770 5.230 10.000 5.280 5.680 6.500 6.470 5.460 7.910 3.300 3.210 3.780 4.200 3.170 4.690
5.000 8.350 10.880 6.570 8.520 10.000 5.610 6.940 6.390 6.530 7.590 7.970 3.250 4.230 3.600 3.590 4.220 4.470
5.000 8.390 9.500 10.340 12.270 10.000 5.630 6.820 6.490 6.580 7.140 7.910 3.200 4.360 4.020 4.280 4.480 4.400
5.000 8.410 14.940 9.750 14.880 10.000 5.210 7.050 5.520 5.420 6.940 7.950 3.100 4.150 3.520 3.390 4.240 4.400
5.000 8.420 5.050 10.430 12.750 10.000 5.050 7.320 6.730 5.390 5.530 7.770 3.210 4.440 3.870 3.330 3.110 4.570
5.000 8.430 12.980 12.350 7.470 10.000 5.100 5.570 5.230 5.650 6.510 7.830 3.250 3.590 3.170 3.310 3.930 4.320
5.000 8.540 8.970 7.200 9.740 10.000 5.500 7.030 6.750 6.040 6.150 7.970 3.270 4.170 4.080 3.820 4.040 4.580
5.000 8.560 14.030 9.090 12.100 10.000 5.330 7.370 5.010 5.290 6.980 8.050 3.220 4.070 3.120 3.120 3.920 4.530
5.000 8.650 9.920 14.120 5.270 10.000 5.750 6.550 6.370 7.190 7.620 8.040 3.170 3.620 4.090 4.030 4.500 4.660
5.000 8.670 9.580 11.480 10.590 10.000 5.330 5.010 6.010 5.160 6.730 7.890 3.190 2.780 3.420 3.060 3.870 4.510
5.000 8.700 6.460 7.780 13.560 10.000 5.290 6.690 5.540 5.070 7.400 7.650 3.200 4.440 3.230 3.330 4.320 4.280
5.000 8.720 11.790 10.100 7.260 10.000 5.160 7.080 5.170 7.230 6.660 8.070 3.130 3.910 3.270 4.350 4.120 4.550
5.000 8.770 13.500 8.450 6.390 10.000 5.400 5.580 6.960 5.440 5.060 8.090 3.010 3.460 4.070 3.420 2.940 4.650
5.000 8.890 8.400 8.610 6.800 10.000 5.330 5.270 7.030 5.440 7.330 7.730 3.070 3.310 4.090 3.590 4.100 4.370
5.000 8.910 14.090 7.740 7.830 10.000 5.920 6.140 6.530 7.000 6.600 8.050 3.290 3.530 3.820 4.170 3.850 4.500
5.000 9.000 6.860 12.560 10.850 10.000 5.440 6.260 6.090 5.610 7.610 8.060 3.290 3.660 3.450 3.200 4.230 4.660
5.000 9.040 9.360 6.630 12.050 10.000 5.650 5.900 6.170 6.280 6.780 7.610 3.190 3.340 3.990 4.010 4.420 4.190
5.000 9.200 13.520 8.990 10.910 10.000 5.850 6.330 7.590 6.710 6.000 7.910 3.210 3.580 4.390 4.360 3.630 4.590
5.000 9.330 5.540 13.930 6.900 10.000 5.720 6.490 6.450 6.240 5.360 8.020 3.220 3.610 4.200 3.550 3.450 4.490
5.000 9.350 13.540 12.220 7.240 10.000 5.300 5.530 5.270 7.400 5.250 7.610 3.160 3.040 3.340 4.410 3.210 4.360
5.000 9.360 6.340 12.540 11.900 10.000 5.910 5.760 5.750 5.240 5.040 7.860 3.250 3.420 3.280 3.390 3.290 4.380
5.000 9.410 12.920 12.420 9.810 10.000 5.580 7.180 6.820 5.510 6.120 7.830 3.280 4.020 4.090 3.070 4.020 4.290
5.000 9.450 7.650 13.720 7.950 10.000 5.440 5.380 7.540 6.370 5.280 7.980 3.110 3.100 4.310 3.990 3.070 4.600
5.000 9.510 14.510 7.850 8.480 10.000 5.780 7.280 6.960 5.490 6.660 7.610 3.230 4.280 4.320 3.290 3.800 4.480
5.000 9.610 14.190 12.860 12.400 10.000 5.260 6.300 5.620 5.480 5.200 7.630 3.040 3.620 3.190 3.050 3.060 4.680
5.000 9.620 5.630 8.000 5.610 10.000 5.400 6.140 6.110 6.970 6.640 7.690 3.290 3.680 3.620 3.980 4.010 4.690
5.000 9.810 14.530 9.980 5.760 10.000 5.290 6.810 6.090 6.030 5.460 7.720 3.110 4.010 3.540 3.460 2.990 4.300
5.000 9.840 8.000 10.500 10.100 10.000 5.000 5.240 5.170 6.990 6.190 7.810 3.140 2.950 3.020 3.920 3.580 4.510
5.000 10.050 10.350 9.860 5.810 10.000 5.380 6.940 6.320 6.390 6.990 8.060 3.020 4.030 3.790 3.540 4.180 4.640
5.000 10.100 6.110 14.690 10.080 10.000 5.410 5.240 7.140 6.920 7.630 7.630 3.090 3.200 4.280 4.020 4.270 4.240
5.000 10.120 5.790 8.870 7.550 10.000 5.420 5.580 7.200 5.730 5.700 7.630 3.300 3.220 4.250 3.320 3.750 4.580
5.000 10.120 6.430 9.420 14.200 10.000 5.680 5.410 5.000 5.070 5.550 7.890 3.200 3.520 3.240 3.090 3.370 4.680
5.000 10.130 12.270 9.920 12.000 10.000 5.470 5.380 6.780 7.960 5.360 7.820 3.050 3.180 3.850 4.370 3.540 4.580
5.000 10.210 14.260 9.360 9.560 10.000 5.050 7.440 6.240 5.440 5.520 7.660 3.260 4.420 3.530 3.610 3.320 4.660
5.000 10.230 10.320 9.510 11.820 10.000 5.470 6.070 7.710 6.800 6.260 7.670 3.150 3.960 4.260 3.850 3.750 4.440
5.000 10.270 7.160 14.680 10.350 10.000 5.380 6.990 7.250 6.030 7.380 8.030 3.060 4.090 4.000 3.560 4.430 4.640
5.000 10.290 11.690 14.290 13.770 10.000 5.350 5.280 7.670 6.950 6.550 7.890 3.000 3.460 4.470 4.500 3.980 4.320
5.000 10.380 13.650 7.090 7.990 10.000 5.350 7.430 5.680 6.620 6.660 7.960 3.150 4.270 3.480 4.150 4.380 4.350
5.000 10.430 10.930 9.070 6.890 10.000 5.030 6.100 5.600 5.480 6.260 7.960 3.160 3.560 3.710 3.450 3.870 4.670
5.000 10.440 6.470 14.750 13.540 10.000 5.760 6.570 6.080 7.890 7.400 7.650 3.300 4.190 3.700 4.450 4.140 4.220
5.000 10.470 7.210 10.360 14.400 10.000 5.020 6.280 5.350 7.470 6.380 7.650 3.060 4.130 3.110 4.410 3.850 4.700
5.000 10.570 5.110 13.980 8.770 10.000 5.100 5.210 7.690 6.780 7.120 7.910 3.210 3.220 4.330 4.330 4.140 4.510
5.000 10.570 14.050 10.990 8.750 10.000 5.540 5.870 5.730 5.760 5.180 7.760 3.200 3.530 3.750 3.610 3.110 4.680
5.000 10.680 6.110 6.870 14.980 10.000 5.420 5.790 7.630 6.200 5.880 7.750 3.170 3.580 4.280 3.950 3.870 4.490
5.000 10.730 12.070 6.120 14.440 10.000 5.480 6.130 5.920 7.960 5.670 8.070 3.290 3.800 3.350 4.410 3.420 4.670
5.000 10.780 5.660 7.190 9.840 10.000 5.710 6.250 6.130 6.300 6.690 7.620 3.210 4.160 3.430 3.760 3.780 4.460
5.000 10.850 10.900 9.060 8.050 10.000 5.750 6.090 6.100 6.880 6.740 8.050 3.260 4.040 3.890 4.060 4.250 4.640
5.000 10.990 10.080 9.600 7.450 10.000 5.700 7.590 5.910 5.820 6.210 7.610 3.260 4.330 3.740 3.250 3.780 4.250
5.000 11.030 6.600 14.520 8.590 10.000 5.640 5.020 7.710 6.490 7.120 7.650 3.210 3.120 4.500 4.130 4.310 4.360
5.000 11.040 5.830 7.490 7.710 10.000 5.570 7.950 6.190 7.220 5.410 7.790 3.050 4.470 3.980 3.960 3.350 4.650
5.000 11.050 11.210 6.930 12.360 10.000 5.040 5.820 6.130 6.620 5.610 7.670 3.200 3.250 3.770 3.910 3.570 4.370
5.000 11.060 12.250 5.070 6.330 10.000 5.030 6.540 7.230 5.500 6.280 7.910 3.150 4.190 4.090 3.410 3.760 4.440
5.000 11.090 12.490 8.140 13.480 10.000 5.660 6.490 5.080 5.950 7.160 8.090 3.210 4.280 2.870 3.780 4.440 4.660
5.000 11.190 11.440 6.590 13.210 10.000 5.310 5.910 6.150 6.720 5.080 7.710 3.030 3.260 3.640 4.230 3.220 4.220
5.000 11.240 11.380 8.340 5.740 10.000 5.250 6.370 5.230 6.160 6.690 7.890 3.170 3.670 3.390 4.050 4.380 4.520
5.000 11.280 12.750 6.210 9.330 10.000 5.210 5.630 6.010 6.130 7.030 7.880 3.280 3.470 3.900 3.830 4.410 4.490
5.000 11.330 12.320 11.000 8.010 10.000 5.420 6.000 6.040 5.210 5.200 7.930 3.050 3.640 3.860 3.110 2.860 4.620
5.000 11.340 12.110 11.480 13.760 10.000 5.010 5.250 5.090 5.120 6.040 7.880 3.170 2.940 2.890 3.040 3.650 4.670
5.000 11.380 14.100 8.360 6.050 10.000 5.700 6.540 5.860 7.850 6.740 7.790 3.260 4.250 3.320 4.470 4.150 4.370
5.000 11.470 13.050 5.790 7.030 10.000 5.110 5.700 6.530 5.110 6.960 7.710 3.050 3.570 3.660 3.000 4.240 4.400
5.000 11.500 11.100 9.250 11.630 10.000 5.700 6.870 6.000 6.320 7.030 8.060 3.190 4.370 3.520 3.740 4.480 4.660
5.000 11.520 8.350 9.280 6.580 10.000 5.510 7.400 6.180 7.100 5.890 7.940 3.190 4.190 3.630 4.290 3.790 4.590
5.000 11.530 8.290 6.880 8.260 10.000 5.190 7.540 5.960 6.280 7.400 7.780 3.140 4.460 3.770 4.110 4.280 4.370
5.000 11.640 7.400 6.170 10.720 10.000 5.500 5.690 6.680 5.970 5.480 7.940 3.190 3.440 3.770 3.880 3.400 4.490
5.000 11.640 11.740 8.480 11.340 10.000 5.660 6.630 6.990 5.400 5.530 7.770 3.210 4.210 4.450 3.590 3.290 4.380
5.000 11.710 13.060 5.190 7.780 10.000 5.140 6.990 7.670 5.430 6.830 8.050 3.180 4.070 4.370 3.330 4.020 4.460
5.000 11.760 7.580 13.590 11.790 10.000 5.470 7.060 5.690 5.020 5.540 7.910 3.180 3.900 3.690 2.920 3.290 4.550
5.000 11.790 12.280 8.940 9.470 10.000 5.480 5.610 7.170 5.980 5.820 7.710 3.170 3.300 3.980 3.510 3.790 4.240
5.000 11.860 10.210 11.670 6.630 10.000 5.180 5.970 6.210 6.050 5.190 7.780 3.250 3.750 3.480 3.530 3.250 4.640
5.000 11.930 13.550 7.670 8.050 10.000 5.120 6.520 7.780 6.170 6.380 7.690 3.270 3.980 4.380 3.780 4.070 4.540
5.000 11.940 14.220 7.750 13.560 10.000 5.000 5.810 5.650 7.060 5.390 7.800 3.080 3.500 3.460 3.970 3.210 4.310
5.000 12.010 6.930 13.650 12.130 10.000 5.080 7.330 5.920 7.710 6.290 7.970 3.040 4.250 3.810 4.410 3.480 4.680
5.000 12.010 9.960 11.000 9.440 10.000 5.510 6.510 6.290 7.330 6.670 7.950 3.130 3.640 4.040 4.130 4.310 4.480
5.000 12.010 14.540 10.050 9.900 10.000 5.480 6.580 6.440 6.210 7.020 8.070 3.010 4.190 3.610 3.840 3.990 4.520
5.000 12.060 10.770 13.480 13.110 10.000 5.280 6.510 6.850 7.310 5.330 7.970 3.220 3.970 4.230 4.500 3.150 4.630
5.000 12.110 6.970 8.510 14.190 10.000 5.090 7.650 5.750 5.530 5.630 7.810 3.040 4.360 3.280 3.350 3.290 4.670
5.000 12.130 6.980 8.750 11.890 10.000 5.750 7.740 6.430 6.610 6.670 7.650 3.180 4.400 4.030 3.700 3.840 4.690
5.000 12.170 7.230 5.700 10.010 10.000 5.600 5.580 5.540 6.200 7.250 7.890 3.140 3.590 3.290 3.520 4.300 4.430
5.000 12.200 13.940 13.360 8.070 10.000 5.380 6.420 5.420 6.190 5.560 8.000 3.280 3.760 3.590 3.570 3.220 4.700
5.000 12.250 6.630 13.640 7.170 10.000 5.000 5.790 5.900 6.950 7.960 7.780 3.220 3.520 3.850 4.260 4.440 4.600
5.000 12.250 11.110 5.480 7.040 10.000 5.030 6.100 6.620 6.650 7.790 7.630 3.010 3.820 4.410 4.420 4.320 4.600
5.000 12.300 5.220 11.910 13.460 10.000 5.570 5.640 6.790 5.570 7.260 7.910 3.250 3.120 3.870 3.670 4.090 4.550
5.000 12.310 8.490 9.380 11.230 10.000 5.280 6.570 6.570 6.270 7.460 7.620 3.040 3.900 3.670 3.880 4.190 4.330
5.000 12.340 7.340 14.800 5.540 10.000 5.430 6.490 7.410 5.800 6.280 7.630 3.130 4.260 4.170 3.250 3.560 4.170
5.000 12.340 7.710 8.290 5.660 10.000 5.340 5.390 6.990 6.000 6.050 7.790 3.270 2.990 3.840 3.290 3.990 4.610
5.000 12.400 11.630 5.840 13.040 10.000 5.450 5.970 5.470 5.290 5.790 7.700 3.110 3.300 3.560 3.380 3.580 4.220
5.000 12.410 6.120 9.330 8.080 10.000 5.270 6.510 6.600 5.900 5.690 7.640 3.020 3.780 3.730 3.630 3.360 4.250
5.000 12.440 6.380 12.720 6.250 10.000 5.190 5.720 6.140 5.910 7.770 7.880 3.280 3.440 3.670 3.870 4.440 4.380
5.000 12.510 6.450 7.850 5.280 10.000 5.100 6.090 7.920 7.390 5.560 7.760 3.180 3.630 4.490 4.070 3.640 4.550
5.000 12.530 6.720 7.250 9.110 10.000 5.270 5.230 6.680 5.580 5.910 7.670 3.090 3.470 3.810 3.120 3.400 4.390
5.000 12.560 5.830 6.680 10.700 10.000 5.090 7.090 5.990 6.780 7.530 7.920 3.240 3.950 3.850 4.480 4.350 4.660
5.000 12.610 11.950 14.760 9.820 10.000 5.160 5.720 6.770 5.780 5.880 7.690 3.080 3.300 4.250 3.330 3.770 4.480
5.000 12.630 10.550 7.750 13.560 10.000 5.440 5.720 6.010 5.810 6.260 7.620 3.270 3.520 3.940 3.610 3.890 4.220
5.000 12.640 9.940 11.980 8.750 10.000 5.630 7.240 5.710 6.510 6.280 8.100 3.100 4.350 3.240 3.880 3.900 4.490
5.000 12.660 11.300 10.660 9.840 10.000 5.010 6.120 6.250 6.500 6.470 7.720 3.290 3.400 3.630 3.970 4.020 4.350
5.000 12.720 11.170 14.810 9.700 10.000 5.650 6.170 5.030 5.420 5.410 7.690 3.140 3.430 2.960 3.440 3.280 4.330
5.000 12.750 12.460 7.680 5.890 10.000 5.420 6.000 5.570 7.750 7.090 7.620 3.290 3.970 3.690 4.320 3.940 4.380
5.000 12.820 7.840 10.560 10.950 10.000 5.340 6.590 7.450 5.980 6.320 7.830 3.230 4.240 4.160 3.910 3.930 4.430
5.000 12.880 9.340 6.400 12.020 10.000 5.280 5.700 6.750 7.330 6.500 7.780 3.190 3.350 4.390 4.270 4.260 4.430
5.000 12.900 12.340 9.520 9.050 10.000 5.070 6.660 5.140 7.210 6.140 7.650 3.270 4.260 3.330 4.460 4.010 4.630
5.000 12.920 9.760 12.030 13.950 10.000 5.070 7.230 7.810 6.860 6.030 8.050 3.060 4.330 4.410 3.900 3.840 4.640
5.000 12.940 12.850 7.880 14.550 10.000 5.500 5.480 6.300 5.940 5.110 8.000 3.180 3.140 3.870 3.500 3.370 4.530
5.000 12.980 11.470 9.270 9.650 10.000 5.670 5.890 5.280 7.080 5.340 7.710 3.200 3.720 2.920 4.460 2.960 4.630
5.000 13.010 9.670 10.310 8.360 10.000 5.010 6.150 6.280 6.130 5.670 7.880 3.290 3.870 3.770 3.490 3.590 4.490
5.000 13.100 14.100 13.020 7.400 10.000 5.800 5.920 7.790 5.780 6.460 7.810 3.200 3.670 4.310 3.530 3.960 4.440
5.000 13.110 9.410 14.510 9.500 10.000 5.460 6.230 5.530 6.820 6.920 8.040 3.150 3.750 3.180 4.140 3.890 4.460
5.000 13.150 14.960 7.800 5.390 10.000 5.260 7.060 5.910 5.550 6.760 7.630 3.120 4.070 3.230 3.050 4.190 4.420
5.000 13.180 8.390 13.560 12.420 10.000 5.270 6.760 7.130 7.080 5.620 8.090 3.200 3.990 4.260 4.310 3.250 4.530
5.000 13.220 6.410 10.700 13.560 10.000 5.700 7.770 5.710 6.800 7.240 7.600 3.120 4.290 3.630 4.220 4.340 4.200
5.000 13.290 8.030 5.250 12.950 10.000 5.630 5.450 5.620 5.620 6.580 7.990 3.110 3.260 3.340 3.690 3.950 4.470
5.000 13.340 5.500 12.280 8.520 10.000 5.040 7.330 6.870 6.730 6.400 7.620 3.150 4.360 4.280 4.040 3.570 4.220
5.000 13.660 13.460 9.130 12.550 10.000 5.400 6.230 5.880 5.290 6.800 8.010 3.140 4.020 3.790 2.930 4.470 4.460
5.000 13.680 7.840 9.220 5.950 10.000 5.580 6.950 5.210 7.620 6.090 7.810 3.060 3.890 2.940 4.340 3.580 4.620
5.000 13.690 10.250 6.690 13.270 10.000 5.070 6.090 6.860 7.090 5.930 7.670 3.010 3.490 4.350 3.930 3.760 4.600
5.000 13.790 13.900 14.400 11.000 10.000 5.540 7.440 5.980 6.210 6.180 7.630 3.040 4.090 3.820 4.000 3.610 4.470
5.000 13.810 6.260 8.440 14.620 10.000 5.420 5.870 7.460 7.430 6.160 7.900 3.230 3.800 4.180 4.350 4.010 4.340
5.000 13.840 6.830 8.920 5.560 10.000 5.060 6.550 6.060 6.080 5.910 7.780 3.050 4.340 3.860 3.360 3.580 4.690
5.000 13.860 8.290 6.720 14.060 10.000 5.500 5.780 6.530 6.790 7.120 7.630 3.270 3.270 4.310 4.320 4.190 4.200
5.000 13.860 10.990 14.760 11.250 10.000 5.410 6.750 6.000 6.260 5.870 8.060 3.040 4.430 3.370 3.640 3.640 4.680
5.000 13.880 13.140 13.440 8.730 10.000 5.820 7.090 5.480 6.620 7.470 7.700 3.240 4.310 3.130 3.830 4.200 4.230
5.000 13.910 10.630 10.450 5.500 10.000 5.060 6.830 6.190 6.750 6.210 7.760 3.190 3.830 3.960 3.810 3.530 4.580
5.000 13.930 6.020 8.140 10.550 10.000 5.220 6.690 6.800 7.010 7.770 7.770 3.210 4.130 4.440 4.130 4.440 4.630
5.000 14.040 10.770 14.960 6.910 10.000 5.460 6.730 6.690 5.520 7.180 7.650 3.280 3.820 4.000 3.160 4.460 4.270
5.000 14.090 13.500 7.890 11.460 10.000 5.680 7.450 5.010 7.240 5.100 8.000 3.170 4.490 2.980 4.180 3.040 4.670
5.000 14.130 8.380 11.440 7.340 10.000 5.920 5.050 6.850 6.130 7.360 7.830 3.260 2.820 4.260 3.790 4.150 4.290
5.000 14.360 9.870 12.300 12.190 10.000 5.380 5.360 5.230 5.310 6.230 7.690 3.150 3.220 3.250 3.340 4.050 4.230
5.000 14.380 12.450 13.590 6.360 10.000 5.590 6.990 5.000 7.680 5.470 7.690 3.140 3.960 2.900 4.260 3.180 4.390
5.000 14.500 13.900 6.590 7.040 10.000 5.260 5.180 6.040 6.340 5.390 7.760 3.100 2.890 3.440 4.030 3.270 4.500
5.000 14.510 7.220 6.590 5.730 10.000 5.500 6.620 7.500 7.330 7.260 7.630 3.280 4.130 4.440 4.420 4.420 4.510
5.000 14.540 5.200 10.000 12.770 10.000 5.150 5.840 7.500 7.710 5.840 7.860 3.240 3.260 4.170 4.450 3.400 4.370
5.000 14.540 8.010 7.300 13.630 10.000 5.010 7.100 5.980 5.440 5.080 7.750 3.200 4.410 3.480 3.220 2.880 4.390
5.000 14.550 8.380 6.450 10.900 10.000 5.050 7.020 7.590 6.290 5.330 7.770 3.270 4.450 4.290 4.070 3.070 4.550
5.000 14.550 10.080 6.450 7.570 10.000 5.370 6.470 5.180 5.390 6.300 7.610 3.050 4.170 3.200 3.570 3.900 4.430
